id,split,image_path,source_image_path,row_index,question,answer,question_type,preprocess,preprocess_size
vqa_rad_train_000834_000834,train,data/processed/vqa_rad_320/train/vqa_rad_train_000834_000834.jpg,data/VQA_RAD/images/train/000834.jpg,834,name one abnormality in the radiograph.,increased opacity in the left retrocardiac region,,resize_bicubic_320,320
vqa_rad_train_000835_000835,train,data/processed/vqa_rad_320/train/vqa_rad_train_000835_000835.jpg,data/VQA_RAD/images/train/000835.jpg,835,what does nodular liver suggest?,cirrhosis,,resize_bicubic_320,320
vqa_rad_train_000836_000836,train,data/processed/vqa_rad_320/train/vqa_rad_train_000836_000836.jpg,data/VQA_RAD/images/train/000836.jpg,836,what is one abnormality that can be seen in the image?,increased opacity in the left retrocardiac region,,resize_bicubic_320,320
vqa_rad_train_000837_000837,train,data/processed/vqa_rad_320/train/vqa_rad_train_000837_000837.jpg,data/VQA_RAD/images/train/000837.jpg,837,what is the abnormality?,right paratracheal mass lesion,,resize_bicubic_320,320
vqa_rad_train_000838_000838,train,data/processed/vqa_rad_320/train/vqa_rad_train_000838_000838.jpg,data/VQA_RAD/images/train/000838.jpg,838,what is wrong in this image?,right paratracheal mass lesion,,resize_bicubic_320,320
vqa_rad_train_000839_000839,train,data/processed/vqa_rad_320/train/vqa_rad_train_000839_000839.jpg,data/VQA_RAD/images/train/000839.jpg,839,what abnormal findings are present in this image?,ring-enhancing lesion,,resize_bicubic_320,320
vqa_rad_train_000840_000840,train,data/processed/vqa_rad_320/train/vqa_rad_train_000840_000840.jpg,data/VQA_RAD/images/train/000840.jpg,840,what is the lesion in this image?,ring-enhancing lesion,,resize_bicubic_320,320
vqa_rad_train_000841_000841,train,data/processed/vqa_rad_320/train/vqa_rad_train_000841_000841.jpg,data/VQA_RAD/images/train/000841.jpg,841,are the lungs clear?,no,,resize_bicubic_320,320
vqa_rad_train_000842_000842,train,data/processed/vqa_rad_320/train/vqa_rad_train_000842_000842.jpg,data/VQA_RAD/images/train/000842.jpg,842,are there lungs free of consolidation?,yes,,resize_bicubic_320,320
vqa_rad_train_000843_000843,train,data/processed/vqa_rad_320/train/vqa_rad_train_000843_000843.jpg,data/VQA_RAD/images/train/000843.jpg,843,is there fat stranding?,no,,resize_bicubic_320,320
vqa_rad_train_000844_000844,train,data/processed/vqa_rad_320/train/vqa_rad_train_000844_000844.jpg,data/VQA_RAD/images/train/000844.jpg,844,is fat stranding present?,no,,resize_bicubic_320,320
vqa_rad_train_000845_000845,train,data/processed/vqa_rad_320/train/vqa_rad_train_000845_000845.jpg,data/VQA_RAD/images/train/000845.jpg,845,do the lungs appear hyperinflated?,yes,,resize_bicubic_320,320
vqa_rad_train_000846_000846,train,data/processed/vqa_rad_320/train/vqa_rad_train_000846_000846.jpg,data/VQA_RAD/images/train/000846.jpg,846,what does the shape of the liver suggest?,cirrhosis,,resize_bicubic_320,320
vqa_rad_train_000847_000847,train,data/processed/vqa_rad_320/train/vqa_rad_train_000847_000847.jpg,data/VQA_RAD/images/train/000847.jpg,847,is hyperinflation depicted?,yes,,resize_bicubic_320,320
vqa_rad_train_000848_000848,train,data/processed/vqa_rad_320/train/vqa_rad_train_000848_000848.jpg,data/VQA_RAD/images/train/000848.jpg,848,what is wrong with the aortic area?,it is enlarged with prominence of the aortic knob,,resize_bicubic_320,320
vqa_rad_train_000849_000849,train,data/processed/vqa_rad_320/train/vqa_rad_train_000849_000849.jpg,data/VQA_RAD/images/train/000849.jpg,849,what pathology is shown in the aorta?,it is enlarged with prominence of the aortic knob,,resize_bicubic_320,320
vqa_rad_train_000850_000850,train,data/processed/vqa_rad_320/train/vqa_rad_train_000850_000850.jpg,data/VQA_RAD/images/train/000850.jpg,850,how would you describe the mass on the left kidney?,well-circumscribed,,resize_bicubic_320,320
vqa_rad_train_000851_000851,train,data/processed/vqa_rad_320/train/vqa_rad_train_000851_000851.jpg,data/VQA_RAD/images/train/000851.jpg,851,what is the left kidney mass?,exophytic cyst,,resize_bicubic_320,320
vqa_rad_train_000852_000852,train,data/processed/vqa_rad_320/train/vqa_rad_train_000852_000852.jpg,data/VQA_RAD/images/train/000852.jpg,852,what is the appearance of the liver?,shrunken and nodular,,resize_bicubic_320,320
vqa_rad_train_000853_000853,train,data/processed/vqa_rad_320/train/vqa_rad_train_000853_000853.jpg,data/VQA_RAD/images/train/000853.jpg,853,how would you describe the liver?,shrunken and nodular,,resize_bicubic_320,320
vqa_rad_train_000854_000854,train,data/processed/vqa_rad_320/train/vqa_rad_train_000854_000854.jpg,data/VQA_RAD/images/train/000854.jpg,854,what does the hyperlucency indicate?,infarcts,,resize_bicubic_320,320
vqa_rad_train_000855_000855,train,data/processed/vqa_rad_320/train/vqa_rad_train_000855_000855.jpg,data/VQA_RAD/images/train/000855.jpg,855,what pathology does the hyperlucency represent?,embolus,,resize_bicubic_320,320
vqa_rad_train_000856_000856,train,data/processed/vqa_rad_320/train/vqa_rad_train_000856_000856.jpg,data/VQA_RAD/images/train/000856.jpg,856,is the bowel distended?,no,,resize_bicubic_320,320
vqa_rad_train_000857_000857,train,data/processed/vqa_rad_320/train/vqa_rad_train_000857_000857.jpg,data/VQA_RAD/images/train/000857.jpg,857,what is the brightness in the abdominal aorta?,atherosclerotic calcification,,resize_bicubic_320,320
vqa_rad_train_000858_000858,train,data/processed/vqa_rad_320/train/vqa_rad_train_000858_000858.jpg,data/VQA_RAD/images/train/000858.jpg,858,is bowel distension present?,no,,resize_bicubic_320,320
vqa_rad_train_000859_000859,train,data/processed/vqa_rad_320/train/vqa_rad_train_000859_000859.jpg,data/VQA_RAD/images/train/000859.jpg,859,is the cardiac silhouette enlarged?,yes,,resize_bicubic_320,320
vqa_rad_train_000860_000860,train,data/processed/vqa_rad_320/train/vqa_rad_train_000860_000860.jpg,data/VQA_RAD/images/train/000860.jpg,860,is cardiomegaly present?,yes,,resize_bicubic_320,320
vqa_rad_train_000861_000861,train,data/processed/vqa_rad_320/train/vqa_rad_train_000861_000861.jpg,data/VQA_RAD/images/train/000861.jpg,861,is there fat stranding present?,no,,resize_bicubic_320,320
vqa_rad_train_000862_000862,train,data/processed/vqa_rad_320/train/vqa_rad_train_000862_000862.jpg,data/VQA_RAD/images/train/000862.jpg,862,is fat stranding depicted in this image?,no,,resize_bicubic_320,320
vqa_rad_train_000863_000863,train,data/processed/vqa_rad_320/train/vqa_rad_train_000863_000863.jpg,data/VQA_RAD/images/train/000863.jpg,863,where are the hyperintensities located?,cortical ribbon of right occipital lobe with extension into right posterior temporal lobe,,resize_bicubic_320,320
vqa_rad_train_000864_000864,train,data/processed/vqa_rad_320/train/vqa_rad_train_000864_000864.jpg,data/VQA_RAD/images/train/000864.jpg,864,what is the location of the hyperintensitites?,cortical ribbon of right occipital lobe with extension into right posterior temporal lobe,,resize_bicubic_320,320
vqa_rad_train_000865_000865,train,data/processed/vqa_rad_320/train/vqa_rad_train_000865_000865.jpg,data/VQA_RAD/images/train/000865.jpg,865,is the mass in the liver regular or irregular in contour?,irregular,,resize_bicubic_320,320
vqa_rad_train_000866_000866,train,data/processed/vqa_rad_320/train/vqa_rad_train_000866_000866.jpg,data/VQA_RAD/images/train/000866.jpg,866,what is the shape of the liver mass?,infiltrative,,resize_bicubic_320,320
vqa_rad_train_000867_000867,train,data/processed/vqa_rad_320/train/vqa_rad_train_000867_000867.jpg,data/VQA_RAD/images/train/000867.jpg,867,how many ribs are superimposed on the lung fields?,12,,resize_bicubic_320,320
vqa_rad_train_000868_000868,train,data/processed/vqa_rad_320/train/vqa_rad_train_000868_000868.jpg,data/VQA_RAD/images/train/000868.jpg,868,what causes hyper intensity in aorta?,atherosclerotic calcification,,resize_bicubic_320,320
vqa_rad_train_000869_000869,train,data/processed/vqa_rad_320/train/vqa_rad_train_000869_000869.jpg,data/VQA_RAD/images/train/000869.jpg,869,how many ribs are present in vertical order on this chest radiograph,12,,resize_bicubic_320,320
vqa_rad_train_000870_000870,train,data/processed/vqa_rad_320/train/vqa_rad_train_000870_000870.jpg,data/VQA_RAD/images/train/000870.jpg,870,is there a midline shift?,no,,resize_bicubic_320,320
vqa_rad_train_000871_000871,train,data/processed/vqa_rad_320/train/vqa_rad_train_000871_000871.jpg,data/VQA_RAD/images/train/000871.jpg,871,is there structural deviation from the midline?,no,,resize_bicubic_320,320
vqa_rad_train_000872_000872,train,data/processed/vqa_rad_320/train/vqa_rad_train_000872_000872.jpg,data/VQA_RAD/images/train/000872.jpg,872,is the circular opacity (located in the middle of this image) found on top of the patient or within the patient?,on top of the patient,,resize_bicubic_320,320
vqa_rad_train_000873_000873,train,data/processed/vqa_rad_320/train/vqa_rad_train_000873_000873.jpg,data/VQA_RAD/images/train/000873.jpg,873,is the opacity located in the middle of the image inside the patient or superficial to the patient's skin?,superficial to the patient's skin,,resize_bicubic_320,320
vqa_rad_train_000874_000874,train,data/processed/vqa_rad_320/train/vqa_rad_train_000874_000874.jpg,data/VQA_RAD/images/train/000874.jpg,874,is there decreased aeration at the apex?,yes,,resize_bicubic_320,320
vqa_rad_train_000875_000875,train,data/processed/vqa_rad_320/train/vqa_rad_train_000875_000875.jpg,data/VQA_RAD/images/train/000875.jpg,875,is the apical aeration normal or decreased?,normal,,resize_bicubic_320,320
vqa_rad_train_000876_000876,train,data/processed/vqa_rad_320/train/vqa_rad_train_000876_000876.jpg,data/VQA_RAD/images/train/000876.jpg,876,"is this a t1 weighted, t2 weighted, or flair image?",flair,,resize_bicubic_320,320
vqa_rad_train_000877_000877,train,data/processed/vqa_rad_320/train/vqa_rad_train_000877_000877.jpg,data/VQA_RAD/images/train/000877.jpg,877,"is this image modality t1, t2, or flair?",flair,,resize_bicubic_320,320
vqa_rad_train_000878_000878,train,data/processed/vqa_rad_320/train/vqa_rad_train_000878_000878.jpg,data/VQA_RAD/images/train/000878.jpg,878,is this a pa film?,yes,,resize_bicubic_320,320
vqa_rad_train_000879_000879,train,data/processed/vqa_rad_320/train/vqa_rad_train_000879_000879.jpg,data/VQA_RAD/images/train/000879.jpg,879,is this a lateral film?,no,,resize_bicubic_320,320
vqa_rad_train_000880_000880,train,data/processed/vqa_rad_320/train/vqa_rad_train_000880_000880.jpg,data/VQA_RAD/images/train/000880.jpg,880,is this film taken in a pa modality?,yes,,resize_bicubic_320,320
vqa_rad_train_000881_000881,train,data/processed/vqa_rad_320/train/vqa_rad_train_000881_000881.jpg,data/VQA_RAD/images/train/000881.jpg,881,what is the hypodensity located inside the vertebrae?,nucleus pulposus,,resize_bicubic_320,320
vqa_rad_train_000882_000882,train,data/processed/vqa_rad_320/train/vqa_rad_train_000882_000882.jpg,data/VQA_RAD/images/train/000882.jpg,882,what is the hypo-dense area seen in the vertebrae?,nucleus pulposus,,resize_bicubic_320,320
vqa_rad_train_000883_000883,train,data/processed/vqa_rad_320/train/vqa_rad_train_000883_000883.jpg,data/VQA_RAD/images/train/000883.jpg,883,is this the brain?,yes,,resize_bicubic_320,320
vqa_rad_train_000884_000884,train,data/processed/vqa_rad_320/train/vqa_rad_train_000884_000884.jpg,data/VQA_RAD/images/train/000884.jpg,884,where in the brain is the lesion?,right parietal lobe,,resize_bicubic_320,320
vqa_rad_train_000885_000885,train,data/processed/vqa_rad_320/train/vqa_rad_train_000885_000885.jpg,data/VQA_RAD/images/train/000885.jpg,885,where is the lesion?,right parietal lobe,,resize_bicubic_320,320
vqa_rad_train_000886_000886,train,data/processed/vqa_rad_320/train/vqa_rad_train_000886_000886.jpg,data/VQA_RAD/images/train/000886.jpg,886,which organ system is imaged?,chest,,resize_bicubic_320,320
vqa_rad_train_000887_000887,train,data/processed/vqa_rad_320/train/vqa_rad_train_000887_000887.jpg,data/VQA_RAD/images/train/000887.jpg,887,is there an abnormal lesion?,yes,,resize_bicubic_320,320
vqa_rad_train_000888_000888,train,data/processed/vqa_rad_320/train/vqa_rad_train_000888_000888.jpg,data/VQA_RAD/images/train/000888.jpg,888,is there a mass?,yes,,resize_bicubic_320,320
vqa_rad_train_000889_000889,train,data/processed/vqa_rad_320/train/vqa_rad_train_000889_000889.jpg,data/VQA_RAD/images/train/000889.jpg,889,what does the hypodensity suggest?,metastasis,,resize_bicubic_320,320
vqa_rad_train_000890_000890,train,data/processed/vqa_rad_320/train/vqa_rad_train_000890_000890.jpg,data/VQA_RAD/images/train/000890.jpg,890,what caused the lesion?,metastasis,,resize_bicubic_320,320
vqa_rad_train_000891_000891,train,data/processed/vqa_rad_320/train/vqa_rad_train_000891_000891.jpg,data/VQA_RAD/images/train/000891.jpg,891,in what plane is this image taken?,axial,,resize_bicubic_320,320
vqa_rad_train_000892_000892,train,data/processed/vqa_rad_320/train/vqa_rad_train_000892_000892.jpg,data/VQA_RAD/images/train/000892.jpg,892,is this a study of the chest?,yes,,resize_bicubic_320,320
vqa_rad_train_000893_000893,train,data/processed/vqa_rad_320/train/vqa_rad_train_000893_000893.jpg,data/VQA_RAD/images/train/000893.jpg,893,what is abnormal about the hila?,enlarged,,resize_bicubic_320,320
vqa_rad_train_000894_000894,train,data/processed/vqa_rad_320/train/vqa_rad_train_000894_000894.jpg,data/VQA_RAD/images/train/000894.jpg,894,is there air under the diaphragm?,no,,resize_bicubic_320,320
vqa_rad_train_000895_000895,train,data/processed/vqa_rad_320/train/vqa_rad_train_000895_000895.jpg,data/VQA_RAD/images/train/000895.jpg,895,is the hila normal or enlarged?,enlarged,,resize_bicubic_320,320
vqa_rad_train_000896_000896,train,data/processed/vqa_rad_320/train/vqa_rad_train_000896_000896.jpg,data/VQA_RAD/images/train/000896.jpg,896,what is happening in the right lung?,volume loss,,resize_bicubic_320,320
vqa_rad_train_000897_000897,train,data/processed/vqa_rad_320/train/vqa_rad_train_000897_000897.jpg,data/VQA_RAD/images/train/000897.jpg,897,what is finding in the right lung?,volume loss,,resize_bicubic_320,320
vqa_rad_train_000898_000898,train,data/processed/vqa_rad_320/train/vqa_rad_train_000898_000898.jpg,data/VQA_RAD/images/train/000898.jpg,898,what is most alarming about the appendix?,extraluminal air and small fluid collection,,resize_bicubic_320,320
vqa_rad_train_000899_000899,train,data/processed/vqa_rad_320/train/vqa_rad_train_000899_000899.jpg,data/VQA_RAD/images/train/000899.jpg,899,is the liver normal?,no,,resize_bicubic_320,320
vqa_rad_train_000900_000900,train,data/processed/vqa_rad_320/train/vqa_rad_train_000900_000900.jpg,data/VQA_RAD/images/train/000900.jpg,900,is this a normal image?,no,,resize_bicubic_320,320
vqa_rad_train_000901_000901,train,data/processed/vqa_rad_320/train/vqa_rad_train_000901_000901.jpg,data/VQA_RAD/images/train/000901.jpg,901,are the lungs normal?,no,,resize_bicubic_320,320
vqa_rad_train_000902_000902,train,data/processed/vqa_rad_320/train/vqa_rad_train_000902_000902.jpg,data/VQA_RAD/images/train/000902.jpg,902,is the chest x-ray normal?,no,,resize_bicubic_320,320
vqa_rad_train_000903_000903,train,data/processed/vqa_rad_320/train/vqa_rad_train_000903_000903.jpg,data/VQA_RAD/images/train/000903.jpg,903,where is the mass?,extra-axial and at the right choroidal fissure,,resize_bicubic_320,320
vqa_rad_train_000904_000904,train,data/processed/vqa_rad_320/train/vqa_rad_train_000904_000904.jpg,data/VQA_RAD/images/train/000904.jpg,904,what can cause asymmetrical breasts?,prior surgery,,resize_bicubic_320,320
vqa_rad_train_000905_000905,train,data/processed/vqa_rad_320/train/vqa_rad_train_000905_000905.jpg,data/VQA_RAD/images/train/000905.jpg,905,is there evidence of a pneumothorax,no,,resize_bicubic_320,320
vqa_rad_train_000906_000906,train,data/processed/vqa_rad_320/train/vqa_rad_train_000906_000906.jpg,data/VQA_RAD/images/train/000906.jpg,906,what type of image is this?,chest x-ray,,resize_bicubic_320,320
vqa_rad_train_000907_000907,train,data/processed/vqa_rad_320/train/vqa_rad_train_000907_000907.jpg,data/VQA_RAD/images/train/000907.jpg,907,why are the breasts asymmetrical?,prior surgery,,resize_bicubic_320,320
vqa_rad_train_000908_000908,train,data/processed/vqa_rad_320/train/vqa_rad_train_000908_000908.jpg,data/VQA_RAD/images/train/000908.jpg,908,is the mass enhancing?,no,,resize_bicubic_320,320
vqa_rad_train_000909_000909,train,data/processed/vqa_rad_320/train/vqa_rad_train_000909_000909.jpg,data/VQA_RAD/images/train/000909.jpg,909,what organ is the mass in?,pancreas,,resize_bicubic_320,320
vqa_rad_train_000910_000910,train,data/processed/vqa_rad_320/train/vqa_rad_train_000910_000910.jpg,data/VQA_RAD/images/train/000910.jpg,910,where is the mass?,pancreas,,resize_bicubic_320,320
